,Name,Genre
9474,Tamagotchi no Appare! Niji Venture,10
9475,Tamagotchi no Doki Doki Dream Omisecchi,4
9476,Tamagotchi no KiraKira Omisecchi,1
9477,Tamagotchi no Narikiri Challenge,8
9478,Tamagotchi no Narikiri Channel,1
9479,Tamagotchi no Pichi Pichi Omisecchi,10
9480,Tanjou S Debut,12
9481,Tank Beat,1
9482,Tank! Tank! Tank!,2
9483,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,2
9484,Tantei Jinguuji Saburo DS: Kienai Kokoro,2
9485,Tantei Jinguuji Saburo: Hai to Diamond,2
9486,Tantei Opera: Milky Holmes,8
9487,Tao Adventure: Curse Demon,3
9488,Tao Feng: Fist of the Lotus,9
9489,Target: Terror,3
9490,Tatsunoko vs. Capcom: Cross Generation of Heroes,3
9491,Tatsunoko vs. Capcom: Ultimate All-Stars,5
9492,Taz Wanted,4
9493,Team Elimination Games,8
9494,Tear Ring Saga Yutona Eiyuu Senki,2
9495,Tearaway,5
9496,Tearaway Unfolded,12
9497,Tears to Tiara Anecdotes: The Secret of Avalon,8
9498,Tears to Tiara II: Heir of the Overlord,12
9499,Tears to Tiara: Garland of the Earth,2
9500,Tears to Tiara: Kakan no Daichi Portable,4
9501,Technic Beat,11
9502,Tecmo Bowl: Kickoff,4
9503,Tecmo Classic Arcade,11
9504,Tecmo Super Bowl,8
9505,Tecmo's Deception,10
9506,Teddy Together,1
9507,Teen Titans,1
9508,Teenage Mutant Ninja Turtles,1
9509,Teenage Mutant Ninja Turtles (3DS),1
9510,Teenage Mutant Ninja Turtles 2: Battle Nexus,1
9511,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,1
9512,Teenage Mutant Ninja Turtles Double Pack,1
9513,Teenage Mutant Ninja Turtles II: Back from the Sewers,1
9514,Teenage Mutant Ninja Turtles II: The Arcade Game,1
9515,Teenage Mutant Ninja Turtles III: The Manhattan Project,1
9516,Teenage Mutant Ninja Turtles: Arcade Attack,2
9517,Teenage Mutant Ninja Turtles: Danger of the Ooze,1
9518,Teenage Mutant Ninja Turtles: Mutants in Manhattan,3
9519,Teenage Mutant Ninja Turtles: Smash-Up,3
9520,Teenage Mutant Ninja Turtles: Tournament Fighters,2
9521,Teenage Zombies: Invasion of the Alien Brain Thingys,8
9522,Tegami Bachi: Kokoro Tsumugu Mono e,3
9523,Tekken,3
9524,Tekken 2,3
9525,Tekken 3,3
9526,Tekken 3D: Prime Edition,3
9527,Tekken 4,3
9528,Tekken 5,3
9529,Tekken 6,3
9530,Tekken Advance,3
9531,Tekken Tag Tournament,3
9532,Tekken Tag Tournament 2,9
9533,Tempest 3X,11
9534,Ten Pin Alley 2,2
9535,Tenchi Muyou! Ryoukouki Gokuraku,1
9536,Tenchu 2: Birth of the Stealth Assassins,1
9537,Tenchu San Portable,1
9538,Tenchu Z,1
9539,Tenchu: Dark Secret,1
9540,Tenchu: Fatal Shadows,1
9541,Tenchu: Return From Darkness,1
9542,Tenchu: Shadow Assassins,1
9543,Tenchu: Stealth Assassins,1
9544,Tenchu: Wrath of Heaven,8
9545,Tengai Makyo: Dai Yon no Mokushiroku,8
9546,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,1
9547,Tengen Toppa Gurren-Lagann,2
9548,Tenjin Ranman: Happy GO Lucky!!,12
9549,Tenka-bito,1
9550,Tenkai Knights: Brave Battle,2
9551,Tenkaichi * Sengoku Lovers,11
9552,Tennis,11
9553,Tennis Masters Series 2003,11
9554,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,11
9555,Tennis no Oji-Sama: 2005 Crystal Drive,11
9556,Tennis no Oji-Sama: Aim at The Victory!,12
9557,Tennis no Oji-Sama: Card Hunter,2
9558,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,11
9559,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,11
9560,"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",11
9561,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",11
9562,Tennis no Oji-Sama: Driving Smash! Side King,11
9563,Tennis no Oji-Sama: Genius Boys Academy,11
9564,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,2
9565,Tenshou Gakuen Gekkouroku,1
9566,Terminator 3: Rise of the Machines,9
9567,Terminator 3: The Redemption,9
9568,Terminator Salvation,8
9569,Terranigma,1
9570,Terraria,5
9571,Teslagrad,7
9572,Test Drive,7
9573,Test Drive 4,7
9574,Test Drive 5,7
9575,Test Drive 6,7
9576,Test Drive Le Mans,7
9577,Test Drive Off-Road Wide Open,7
9578,Test Drive Unlimited,7
9579,Test Drive: Eve of Destruction,7
9580,Test Drive: Ferrari Legends,7
9581,Test Drive: Off Road,6
9582,Tetris,6
9583,Tetris 2,6
9584,Tetris 2 (All region sales),6
9585,Tetris 2 (weekly jp sales),6
9586,Tetris 2 + Bombliss,6
9587,Tetris Attack,6
9588,Tetris Axis,6
9589,Tetris DS,6
9590,Tetris DX,6
9591,Tetris Evolution,6
9592,Tetris Party Deluxe,6
9593,Tetris Plus,6
9594,Tetris Ultimate,6
9595,Tetris Worlds,6
9596,Tetris Worlds (Online Edition),6
9597,Tetrisphere,4
9598,Texas Hold 'Em Poker,4
9599,Texas Hold 'Em Poker DS,2
9600,That's So Raven,2
9601,That's So Raven 2: Supernatural Style,2
9602,That's So Raven: Psychic on the Scene,4
9603,The $1 Pyramid,8
9604,The 3rd Birthday,2
9605,The 7th Guest,11
9606,The Activision Decathlon,6
9607,The Adventures of Cookie & Cream,12
9608,The Adventures of Darwin,1
9609,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,1
9610,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,1
9611,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,5
9612,The Adventures of Lomax,1
9613,The Adventures of Tintin: The Game,4
9614,The Amazing Race,1
9615,The Amazing Spider-Man (Console Version),1
9616,The Amazing Spider-Man (DS & Mobile Versions),1
9617,The Amazing Spider-Man 2 (2014),5
9618,The Ant Bully,8
9619,The Awakened Fate Ultimatum,11
9620,The BIGS,11
9621,The BIGS 2,4
9622,The Bachelor: The Videogame,2
9623,The Backyardigans,8
9624,The Bard's Tale,3
9625,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,4
9626,The Beatles: Rock Band,2
9627,The Bee Game,5
9628,The Berenstain Bears and the Spooky Old Tree,4
9629,The Bible Game,11
9630,The Biggest Loser,11
9631,The Biggest Loser: Challenge,11
9632,The Biggest Loser: Ultimate Workout,1
9633,The Binding of Isaac,4
9634,The Black Eyed Peas Experience,5
9635,The Bombing Islands,2
9636,The Book of Unwritten Tales,2
9637,The Book of Unwritten Tales 2,1
9638,The Book of Unwritten Tales: The Critter Chronicles,1
9639,The Bouncer,9
9640,The Bureau: XCOM Declassified,11
9641,The Cages: Pro Style Batting Practice,5
9642,The Cat in the Hat,1
9643,The Chase: Felix Meets Felicity,4
9644,The Cheetah Girls,4
9645,The Cheetah Girls: Passport to Stardom,4
9646,The Cheetah Girls: Pop Star Sensations,1
9647,The Chronicles of Narnia: Prince Caspian,1
9648,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",9
9649,The Chronicles of Riddick: Assault on Dark Athena,2
9650,The Clique: Diss and Make Up,9
9651,The Club,3
9652,The Con,9
9653,The Conduit,10
9654,The Conveni 4,10
9655,The Conveni: Ano Machi wo Dokusen Seyo,7
9656,The Crew,1
9657,The Crew: Wild Run,4
9658,The Croods: Prehistoric Party!,1
9659,The Crow: City of Angels,1
9660,The Cube,1
9661,The Cursed Crusade,1
9662,The Da Vinci Code,6
9663,The Dark Hills of Cherai,8
9664,The Dark Spire,9
9665,The Darkness,9
9666,The Darkness II,1
9667,The Destiny of Zorro,2
9668,The Dog Island,7
9669,The Dukes of Hazzard: Racing for Home,7
9670,The Dukes of Hazzard: Return of the General Lee,8
9671,The Elder Scrolls III: Morrowind,8
9672,The Elder Scrolls IV: Oblivion,8
9673,The Elder Scrolls Online,8
9674,The Elder Scrolls V: Skyrim,1
9675,The Evil Within,4
9676,The Eye of Judgment,12
9677,The Eye of Judgment: Legends,5
9678,The Fairly Odd Parents: Breakin Da Rules,5
9679,The Fairly Odd Parents: Breakin' Da Rules,2
9680,The Fairly Odd Parents: Clash with the Anti-World,5
9681,The Fairly Odd Parents: Enter the Cleft,5
9682,The Fairly Odd Parents: Shadow Showdown,5
9683,The Fairly OddParents: Breakin' Da Rules,7
9684,The Fast and the Furious,1
9685,The Fifth Element,3
9686,The Fight: Lights Out,8
9687,The Final Fantasy Legend,11
9688,The Final Round,1
9689,The First Templar,11
9690,The Flintstones: Bedrock Bowling,5
9691,The Flintstones: Big Trouble in Bedrock,4
9692,The Game of Life,4
9693,The Game of Life / Yahtzee / Payday,1
9694,The Getaway,1
9695,The Getaway: Black Monday,1
9696,The God of War Trilogy,1
9697,The Godfather,1
9698,The Godfather (JP sales),1
9699,The Godfather (US & Others sales),1
9700,The Godfather (US sales),1
9701,The Godfather (old US sales),1
9702,The Godfather II,2
9703,The Godfather: Blackhand Edition,1
9704,The Godfather: Dons Edition,1
9705,The Godfather: Mob Wars,1
9706,The Golden Compass,11
9707,The Golf Club,8
9708,The Granstream Saga,1
9709,The Great Battle Gaiden 2: Matsuri da Wasshoi,1
9710,The Great Escape,2
9711,The Great Mystery Hidden Object Package 5,1
9712,The Grim Adventures of Billy & Mandy,2
9713,The Grinch,8
9714,The Guided Fate Paradox,9
9715,The Gunstringer,4
9716,The Guy Game,2
9717,The Hardy Boys: The Hidden Theft,2
9718,The Hardy Boys: Treasure on the Tracks,9
9719,The Haunted: Hell's Reach,1
9720,The Heavy Rain and Beyond: Two Souls Collection,9
9721,The History Channel: Battle for the Pacific,9
9722,The History Channel: Civil War - A Nation Divided,9
9723,The History Channel: Civil War - Secret Missions,12
9724,The History Channel: Great Battles - Medieval,5
9725,The Hobbit,9
9726,The House of The Dead III,9
9727,The House of the Dead,9
9728,The House of the Dead 2,9
9729,The House of the Dead 2 & 3 Return,9
9730,The House of the Dead: Overkill,9
9731,The House of the Dead: Overkill - Extended Cut,6
9732,The Humans: Meet the Ancestors!,11
9733,The Hustle: Detroit Streets,2
9734,The ICO & Shadow of the Colossus Collection,1
9735,The IdolM@ster: Gravure For You! Vol. 6,4
9736,The IdolM@ster: One for All,10
9737,The Idolm@ster,4
9738,The Idolm@ster 2,2
9739,The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,2
9740,The Idolm@ster: Dearly Stars,4
9741,The Idolm@ster: Live for You!,4
9742,The Idolm@ster: Must Songs - Red Board / Blue Board,1
9743,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,10
9744,The Idolmaster 2,4
9745,The Idolmaster: Gravure For You! Vol. 2,4
9746,The Idolmaster: Gravure For You! Vol. 3,4
9747,The Idolmaster: Gravure For You! Vol. 4,4
9748,The Idolmaster: Gravure For You! Vol. 5,1
9749,The Idolmaster: Gravure For You! Vol.7,1
9750,The Idolmaster: Gravure For You! Vol.8,1
9751,The Idolmaster: Gravure For You! Vol.9,10
9752,The Idolmaster: Platinum Stars,1
9753,The Incredible Hulk,1
9754,The Incredible Hulk: The Pantheon Saga,1
9755,The Incredible Hulk: Ultimate Destruction,1
9756,The Incredibles,1
9757,The Incredibles: Rise of the Underminer,2
9758,The Inner World,1
9759,The Invincible Iron Man,2
9760,The Island of Dr. Frankenstein,7
9761,The Italian Job,5
9762,The Jak and Daxter Collection,3
9763,The King of Fighters '94,3
9764,The King of Fighters '94 (CD),3
9765,The King of Fighters '95,3
9766,The King of Fighters '95 (CD),3
9767,The King of Fighters '96,3
9768,The King of Fighters '97,3
9769,The King of Fighters '98 Ultimate Match,3
9770,The King of Fighters '98: Dream Match Never Ends,3
9771,The King of Fighters '99,3
9772,The King of Fighters 02/03,3
9773,The King of Fighters 2000,3
9774,The King of Fighters 2000/2001,3
9775,The King of Fighters 2002: Unlimited Match,3
9776,The King of Fighters 2006,3
9777,The King of Fighters Collection: The Orochi Saga,3
9778,The King of Fighters Collection: The Orochi Saga (JP sales),3
9779,The King of Fighters EX2: Howling Blood,3
9780,The King of Fighters Kyo,3
9781,The King of Fighters NeoWave,3
9782,The King of Fighters Portable '94~'98: Chapter of Orochi,3
9783,The King of Fighters XI,3
9784,The King of Fighters XII,3
9785,The King of Fighters XIII,3
9786,The King of Fighters XIV,3
9787,The King of Fighters: Dream Match 1999,3
9788,The King of Fighters: Evolution,7
9789,The King of Route 66,5
9790,The Kore Gang,1
9791,The LEGO Movie Videogame,5
9792,The Land Before Time: Big Water Adventure,7
9793,The Land Before Time: Great Valley Racing Adventure,5
9794,The Land Before Time: Into the Mysterious Beyond,1
9795,The Last Airbender,1
9796,The Last Guy,8
9797,The Last Remnant,8
9798,The Last Story,1
9799,The Last of Us,8
9800,The Legend of Alon D'ar,8
9801,The Legend of Dragoon,8
9802,The Legend of Heroes II: Prophecy of the Moonlight Witch,8
9803,The Legend of Heroes III: Song of the Ocean,8
9804,The Legend of Heroes VII: The Trail of Blue,8
9805,The Legend of Heroes VII: The Trail of Zero,8
9806,The Legend of Heroes: A Tear of Vermillion,8
9807,The Legend of Heroes: Trails in the Sky First Chapter,8
9808,The Legend of Heroes: Trails in the Sky SC Evolution,8
9809,The Legend of Heroes: Trails in the Sky Second Chapter,8
9810,The Legend of Heroes: Trails in the Sky Third Chapter,8
9811,The Legend of Heroes: Trails of Cold Steel,8
9812,The Legend of Heroes: Trails of Cold Steel II,1
9813,The Legend of Kage 2,12
9814,The Legend of Korra (3DS),8
9815,The Legend of Legacy,5
9816,The Legend of Spyro: A New Beginning,5
9817,The Legend of Spyro: Dawn of the Dragon,5
9818,The Legend of Spyro: The Eternal Night,1
9819,The Legend of Zelda,1
9820,The Legend of Zelda: A Link Between Worlds,1
9821,The Legend of Zelda: A Link to the Past,1
9822,The Legend of Zelda: Four Swords Adventures,1
9823,The Legend of Zelda: Link's Awakening,2
9824,The Legend of Zelda: Link's Awakening DX,1
9825,The Legend of Zelda: Majora's Mask,1
9826,The Legend of Zelda: Majora's Mask 3D,1
9827,The Legend of Zelda: Ocarina of Time,1
9828,The Legend of Zelda: Oracle of Ages,2
9829,The Legend of Zelda: Oracle of Seasons,1
9830,The Legend of Zelda: Phantom Hourglass,1
9831,The Legend of Zelda: Skyward Sword,1
9832,The Legend of Zelda: Spirit Tracks,1
9833,The Legend of Zelda: The Minish Cap,1
9834,The Legend of Zelda: The Wind Waker,1
9835,The Legend of Zelda: Tri Force Heroes,1
9836,The Legend of Zelda: Twilight Princess,1
9837,The Legend of Zelda: Twilight Princess HD,2
9838,The Legend of the Mystical Ninja,5
9839,The Legendary Starfy,2
9840,The Longest Journey,8
9841,The Lord of the Rings Online: Mines of Moria,1
9842,The Lord of the Rings: Aragorn's Quest,1
9843,The Lord of the Rings: Conquest,12
9844,The Lord of the Rings: The Battle for Middle-Earth,12
9845,The Lord of the Rings: The Battle for Middle-Earth II,1
9846,The Lord of the Rings: The Fellowship of the Ring,1
9847,The Lord of the Rings: The Return of the King,8
9848,The Lord of the Rings: The Third Age,1
9849,The Lord of the Rings: The Two Towers,1
9850,The Lord of the Rings: War in the North,2
9851,The Lost Chronicles of Zerzura,6
9852,The Lost Treasures of Alexandria,6
9853,The Lost Vikings,1
9854,The Lost World: Jurassic Park,2
9855,The Magic School Bus: Oceans,5
9856,The Magical Quest starring Mickey Mouse,1
9857,The Mark of Kri,1
9858,The Matrix: Path of Neo,2
9859,The Misadventures of Tron Bonne,9
9860,The Monkey King: The Legend Begins,10
9861,The Movies,1
9862,The Mummy,1
9863,The Mummy Returns,1
9864,The Mummy: Tomb of the Dragon Emperor,1
9865,The Munchables,2
9866,The Mysterious Case of Dr. Jekyll and Mr. Hyde,1
9867,The Mysterious Murasame Castle,4
9868,The Naked Brothers Band: The Video Game,6
9869,The New Tetris,6
9870,The New York Times Crosswords,2
9871,The Next BIG Thing,6
9872,The Next Tetris,2
9873,The Night of the Rabbit,8
9874,The Nightmare of Druaga: Fushigino Dungeon,9
9875,The Operative: No One Lives Forever,9
9876,The Orange Box,9
9877,The Order: 1886,10
9878,The Oregon Trail,1
9879,The Outfit,1
9880,The Peanuts Movie: Snoopy's Grand Adventure,1
9881,The Penguins of Madagascar,1
9882,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,11
9883,The Perfect Golf,4
9884,The Pinball of the Dead,2
9885,The Polar Express,1
9886,The Powerpuff Girls: Chemical X-Traction,5
9887,The Powerpuff Girls: Him and Seek,1
9888,The Powerpuff Girls: Relish Rampage,4
9889,The Price is Right,4
9890,The Price is Right 2010 Edition,4
9891,The Price is Right: Decades,5
9892,The Princess and the Frog,6
9893,The Professor's Brain Trainer: Logic,1
9894,The Punisher,11
9895,The Putter Golf,6
9896,The Quest Trio,9
9897,The Raiden Project,5
9898,The Revenge of Shinobi,1
9899,The Ripping Friends,8
9900,The Rise of the Argonauts,6
9901,The Rub Rabbits!,1
9902,The Saboteur,1
9903,The Scorpion King: Rise of the Akkadian,1
9904,The Scorpion King: Sword of Osiris,1
9905,The Secret Saturdays: Beasts of the 5th Sun,8
9906,The Secret World,1
9907,The Settlers,12
9908,The Settlers 7: Paths to a Kingdom,1
9909,The Settlers II 10th Anniversary,12
9910,The Settlers IV,12
9911,The Settlers: Rise of an Empire,2
9912,The Seven Deadly Sins: Unjust Sin,9
9913,The Shoot,1
9914,The Simpsons Game,11
9915,The Simpsons Skateboarding,7
9916,The Simpsons: Hit & Run,7
9917,The Simpsons: Road Rage,10
9918,The Sims,10
9919,The Sims 2,10
9920,The Sims 2: Apartment Life,10
9921,The Sims 2: Apartment Pets,10
9922,The Sims 2: Bon Voyage,10
9923,The Sims 2: Castaway,10
9924,The Sims 2: Family Fun Stuff,10
9925,The Sims 2: Glamour Life Stuff,10
9926,The Sims 2: Happy Holiday Stuff,10
9927,The Sims 2: Ikea Home Stuff,10
9928,The Sims 2: Nightlife,10
9929,The Sims 2: Open for Business,10
9930,The Sims 2: Pets,10
9931,The Sims 2: Seasons,10
9932,The Sims 2: University,10
9933,The Sims 3,10
9934,The Sims 3: Ambitions,10
9935,The Sims 3: Barnacle Bay,10
9936,The Sims 3: Fast Lane Stuff,10
9937,The Sims 3: Generations,10
9938,The Sims 3: High-End Loft Stuff,10
9939,The Sims 3: Late Night Expansion Pack,10
9940,The Sims 3: Outdoor Living Stuff,10
9941,The Sims 3: Seasons,10
9942,The Sims 3: Town Life Stuff,10
9943,The Sims 3: World Adventures,10
9944,The Sims 4,10
9945,The Sims 4: Get Together,10
9946,The Sims 4: Luxury Party Stuff,10
9947,The Sims 4: Spa Day,10
9948,The Sims Deluxe,10
9949,The Sims Medieval: Pirates and Nobles,10
9950,The Sims: Bustin' Out,10
9951,The Sims: Complete Collection,10
9952,The Sims: Hot Date,10
9953,The Sims: House Party,4
9954,The Sims: Livin Large,10
9955,The Sims: Makin' Magic,10
9956,The Sims: Medieval,10
9957,The Sims: Superstar,10
9958,The Sims: Unleashed,10
9959,The Sims: Vacation,10
9960,The Sky Crawlers: Innocent Aces,5
9961,The Sly Collection,1
9962,The Smurfs,5
9963,The Smurfs 2,4
9964,The Smurfs: Dance Party,2
9965,The Space Bar,1
9966,The Spiderwick Chronicles,5
9967,The SpongeBob SquarePants Movie,1
9968,The Story of Noah's Ark,12
9969,The Stronghold Collection,1
9970,The Suffering,1
9971,The Suffering: Ties That Bind,1
9972,The Suite Life of Zack & Cody: Circle of Spies,1
9973,The Suite Life of Zack & Cody: Tipton Trouble,9
9974,The Sum of All Fears,5
9975,The Tale of Despereaux,6
9976,The Talos Principle,8
9977,The Technomancer,1
9978,The Terminator: Dawn of Fate,2
9979,The Testament of Sherlock Holmes,2
9980,The Thing,1
9981,The Tomb Raider Trilogy,12
9982,The Train Giant,6
9983,The Treasures of Montezuma,6
9984,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,9
9985,The Typing of the Dead,4
9986,The Ultimate Battle of the Sexes,4
9987,The Ultimate Red Ball Challenge,12
9988,The Unholy War,10
9989,The Urbz: Sims In the City (US weekly sales),10
9990,The Urbz: Sims in the City,10
9991,The Urbz: Sims in the City (all regions sales),1
9992,The Voice,2
9993,The Void,2
9994,The Walking Dead: Season One,2
9995,The Walking Dead: Season Two,9
9996,The Walking Dead: Survival Instinct,1
9997,The Warriors,4
9998,The Weakest Link,2
9999,The Whispered World,5
10000,The Wild Thornberrys Movie,2
10001,The Wild Thornberrys: Animal Adventures,1
10002,The Wild Thornberrys: Chimp Chase,1
10003,The Wild West,8
10004,The Witch and the Hundred Knight,8
10005,The Witcher,1
10006,The Witcher 2: Assassins of Kings,8
10007,The Witcher 3: Wild Hunt,8
10008,The Witcher: Enhanced Edition,8
10009,The Wizard of Oz: Beyond The Yellow Brick Road,2
10010,The Wolf Among Us,1
10011,The Wonderful 101,8
